0.010000, -nan(ind), -nan(ind), -nan(ind) 
0.010000, -nan(ind), -nan(ind), -nan(ind) 
NEW_TRIAL, 21:02:11 
 p12, Mean Delay1, Mean Delay2, Mean Delay3 
0.010000, -nan(ind), -nan(ind), -nan(ind) 
0.010000, -nan(ind), -nan(ind), -nan(ind) 
0.010000, -nan(ind), -nan(ind), -nan(ind) 
NEW_TRIAL, 21:07:34 
 p12, Mean Delay1, Mean Delay2, Mean Delay3 
NEW_TRIAL, 21:07:47 
 p12, Mean Delay1, Mean Delay2, Mean Delay3 
NEW_TRIAL, 21:16:29 
 p12, Mean Delay1, Mean Delay2, Mean Delay3 
0.010000, -nan(ind), -nan(ind), -nan(ind) 
NEW_TRIAL, 21:17:46 
 p12, Mean Delay1, Mean Delay2, Mean Delay3 
0.200000, 166.377930, 0.002073, 13.756352 
0.200000, 166.492416, 0.002081, 13.995699 
0.200000, 165.107971, 0.002068, 13.721429 
0.200000, 166.325562, 0.002075, 14.135277 
0.200000, 165.063339, 0.002068, 13.761232 
0.200000, 165.921722, 0.002063, 13.751511 
0.200000, 166.326721, 0.002058, 13.852969 
0.300000, 146.180939, 0.002483, 3.580888 
0.300000, 145.544403, 0.002495, 3.281489 
0.300000, 145.771072, 0.002500, 3.691165 
0.300000, 146.524887, 0.002510, 3.612116 
0.300000, 146.474594, 0.002510, 3.769032 
0.300000, 144.850266, 0.002498, 3.426915 
0.300000, 146.372757, 0.002509, 3.958598 
0.300000, 145.061707, 0.002509, 3.605169 
0.300000, 146.138885, 0.002500, 3.672223 
0.300000, 146.473526, 0.002480, 3.700546 
0.400000, 139.335648, 0.003196, 0.011124 
0.400000, 139.117752, 0.003201, 0.010184 
0.400000, 138.960968, 0.003223, 0.010379 
0.400000, 139.511810, 0.003207, 0.011137 
0.400000, 139.231094, 0.003210, 0.011270 
0.400000, 138.285126, 0.003203, 0.010455 
0.400000, 139.048035, 0.003222, 0.010896 
0.400000, 138.437454, 0.003217, 0.010509 
0.400000, 139.147964, 0.003268, 0.011319 
0.400000, 139.349503, 0.003173, 0.011698 
0.500000, 139.330795, 0.004709, 0.004918 
0.500000, 139.111908, 0.004639, 0.004767 
0.500000, 138.955444, 0.004778, 0.004704 
0.500000, 139.492615, 0.004749, 0.004755 
0.500000, 139.224411, 0.004759, 0.004700 
0.500000, 138.273392, 0.004682, 0.004649 
0.500000, 139.041901, 0.004749, 0.004765 
0.500000, 138.431137, 0.004675, 0.004707 
0.500000, 139.142746, 0.004800, 0.004819 
0.500000, 139.342361, 0.004606, 0.004870 
0.600000, 139.339935, 0.010070, 0.003295 
0.600000, 139.118439, 0.010711, 0.003227 
0.600000, 138.962448, 0.011538, 0.003204 
0.600000, 139.498978, 0.011066, 0.003216 
0.600000, 139.231491, 0.010576, 0.003218 
0.600000, 138.283630, 0.010362, 0.003192 
0.600000, 139.048798, 0.011074, 0.003241 
0.600000, 138.451523, 0.010236, 0.003203 
0.600000, 139.150208, 0.011591, 0.003268 
0.600000, 139.348419, 0.010380, 0.003260 
0.700000, 145.839218, 3.417176, 0.002524 
0.700000, 145.502289, 3.352966, 0.002510 
0.700000, 146.544189, 4.090456, 0.002499 
0.700000, 146.563950, 3.702235, 0.002511 
0.700000, 145.949646, 3.534602, 0.002515 
0.700000, 144.736374, 3.343824, 0.002509 
0.700000, 146.504120, 3.956450, 0.002506 
0.700000, 145.228516, 3.658614, 0.002497 
0.700000, 145.460052, 3.229844, 0.002534 
0.700000, 146.115158, 3.529759, 0.002532 
0.800000, 165.742996, 13.626733, 0.002082 
0.800000, 165.495270, 13.476751, 0.002073 
0.800000, 166.527695, 14.303493, 0.002072 
0.800000, 166.793106, 14.053937, 0.002076 
0.800000, 166.067673, 13.812042, 0.002082 
0.800000, 164.851547, 13.549239, 0.002077 
0.800000, 166.808044, 14.272950, 0.002062 
0.800000, 165.322357, 13.876113, 0.002072 
0.800000, 165.494507, 13.496645, 0.002080 
0.800000, 166.092896, 13.733195, 0.002077 
0.900000, 185.997345, 23.489534, 0.001762 
0.900000, 185.567276, 23.287298, 0.001767 
0.900000, 186.349503, 24.016624, 0.001760 
0.900000, 186.822601, 23.835709, 0.001757 
0.900000, 186.103485, 23.513649, 0.001769 
0.900000, 185.081619, 23.400442, 0.001764 
0.900000, 186.805679, 23.995241, 0.001761 
0.900000, 185.357391, 23.732567, 0.001757 
0.900000, 185.520584, 23.282570, 0.001762 
0.900000, 186.467499, 23.587526, 0.001763 
0.990000, 204.435516, 32.167725, 0.001528 
0.990000, 204.178391, 32.032116, 0.001529 
0.990000, 205.026855, 32.749779, 0.001527 
0.990000, 205.320374, 32.581497, 0.001523 
0.990000, 204.767609, 32.300846, 0.001534 
0.990000, 203.696060, 32.077324, 0.001529 
0.990000, 205.346344, 32.602222, 0.001532 
0.990000, 203.773575, 32.409695, 0.001524 
0.990000, 203.851242, 31.918274, 0.001530 
0.990000, 204.814529, 32.294476, 0.001526 
